,dir_mito,dep_mito,dir_ribo,dep_ribo,global_dep
ACH-000714,0.8685731306406262,-0.3955997472479934,0.907273485124785,-1.2825496763894542,-0.1509943267052839
ACH-000937,0.8226916941982488,-0.5469758385114755,0.8111752052459602,-1.3678848530898355,-0.14706944723261323
ACH-000763,0.8875239403924247,-0.424339425818994,0.9103691077848324,-1.4347653472250874,-0.1528052737311338
ACH-002834,0.8286034253200998,-0.28418717436970936,0.8469814143549359,-1.4140579659339911,-0.14205550939707134
ACH-001673,0.8715165983582116,-0.5799340327584354,0.8601179001272785,-1.4168782104734186,-0.1525852008157861
ACH-000326,0.8578447589137356,-0.5257257780124599,0.9045232264739377,-1.4508330587603415,-0.15060280904541268
ACH-000901,0.8611827605320463,-0.3225841221289133,0.9143861973487357,-1.4025048002992877,-0.14279700900066525
ACH-000511,0.8440803279810222,-0.29160439232099306,0.8622258114937739,-1.4295344258401321,-0.14168767588611003
ACH-002077,0.852724606548949,-0.35693482126579396,0.8527841251646807,-1.2445260980835064,-0.13388846142537653
ACH-000583,0.8963687815399564,-0.7145170968958668,0.9254542206608065,-1.556660459492826,-0.16174677150411668
ACH-000836,0.861571958652094,-0.34560476003994794,0.8919554004063982,-1.3862705326697216,-0.14492124804148745
ACH-000975,0.8378826617887168,-0.44903533154254555,0.8782115503420146,-1.400293755804742,-0.14355423254844468
ACH-000467,0.8710294729692487,-0.5665210335996961,0.9036077141219642,-1.3240318152168076,-0.14593609020669313
ACH-000671,0.8644655211268666,-0.5749784098397551,0.9018280474280057,-1.4534652780827912,-0.1488315450020537
ACH-000864,0.8707209392982758,-0.4956427062854366,0.8520710675767206,-1.3742212283915647,-0.14830230805168318
ACH-002067,0.8473392344975168,-0.42369044729668726,0.8420845397503554,-1.3423121867657768,-0.14331614274301513
ACH-001461,0.8937978768614813,-0.31056306072650813,0.8904072169168818,-1.3593860095245918,-0.1443449994040641
ACH-000890,0.8578221603132167,-0.263949960031005,0.9020022180705763,-1.4305412457810052,-0.1428653501760478
ACH-001692,0.8556354318435625,-0.5978047049607409,0.8588704215078413,-1.503708542063554,-0.14977997859309974
ACH-000562,0.8695680968023608,-0.4145030229314698,0.8892364031529353,-1.2153983855175543,-0.14042536067716346
ACH-000748,0.8419271835426949,-0.3592195155835387,0.868062016657859,-1.7622299484493438,-0.15390808523935912
ACH-001669,0.8857668992020811,-0.6018872501334741,0.8844467104822444,-1.3376260207741422,-0.15461105332559416
ACH-000834,0.8593519600205648,-0.529562440754881,0.8799406033449695,-1.4296091318108959,-0.14801298599145063
ACH-000565,0.8442171750619423,-0.40787913757531336,0.8915095533341769,-1.150869764693765,-0.1288149656669626
ACH-002080,0.8587019363861951,-0.5801463331337506,0.8824623560673163,-1.3636063377952297,-0.15008562603865647
ACH-000770,0.8617894701820884,-0.5827960860960261,0.8706373603471502,-1.4500100692624263,-0.156844352158949
ACH-000507,0.8629002541714819,-0.5900863291703153,0.874501120200073,-1.3202547288378492,-0.15044958026940292
ACH-000022,0.8607320439994753,-0.4351924352405234,0.8618826804415299,-1.4146835904809705,-0.15073227492537605
ACH-001668,0.8709820786820495,-0.41016650029371565,0.8807787065224673,-1.410333969574144,-0.12270606134869229
ACH-000334,0.8731537414180246,-0.3688014018389673,0.8963662347135488,-1.2707254474275085,-0.13861025651446365
ACH-000374,0.8327157428756342,-0.5526259817776679,0.8869960030070487,-1.0780703058512182,-0.14637299777049737
ACH-002003,0.8734117421072817,-0.41005977611451966,0.9039739190627536,-1.4255419448723334,-0.13399037840671643
ACH-000148,0.829439259669847,-0.40269323833215337,0.8536981488786833,-1.2872727609066612,-0.14324563580872413
ACH-002461,0.8491254655468644,-0.3935734139407828,0.8779949535172793,-1.2788999354677433,-0.14155159595011957
ACH-000646,0.8402997704358831,-0.4165387884084731,0.8490245699697063,-1.263829665731815,-0.1432065158523553
ACH-000040,0.8468750215785247,-0.2635372985262598,0.871509702197974,-1.3788004364327207,-0.1411675127997852
ACH-000430,0.8741119848539157,-0.5444642293258118,0.9243064807854054,-1.3104029173938871,-0.15211859830042043
ACH-001041,0.8597866692111016,-0.45001149976206245,0.8806804564164018,-1.3438807484205728,-0.14679792833934713
ACH-001977,0.8689117957789582,-0.5818467273699612,0.8831523397667305,-1.3372912949187787,-0.14950407641540997
ACH-000370,0.849767328575491,-0.33847580768421653,0.8399788613408162,-1.3617141852335461,-0.1318198134890283
ACH-001630,0.874704884248085,-0.38720582418682137,0.878281516326637,-1.331359427600965,-0.15446909223215505
ACH-000437,0.8454305943620258,-0.3580187886375973,0.8744921883722487,-1.5173944238447414,-0.14475369765022839
ACH-000498,0.8556737239166637,-0.3730581788899434,0.9044033911172972,-1.357354770566433,-0.13554824390142964
ACH-001392,0.8614084326677838,-0.3954993755827122,0.8675313172213084,-1.3091237312483206,-0.1397541806643447
ACH-000503,0.859583909545335,-0.34346832710028957,0.8755297690378188,-1.47323715982128,-0.13433442792959663
ACH-000403,0.8510639232802621,-0.3823001578566759,0.8947815795937507,-1.3144338002032332,-0.14238875764570844
ACH-000318,0.8671764115807785,-0.45812135264639553,0.8962754277973368,-1.4361106448754501,-0.14682442194815953
ACH-001430,0.8625060341402079,-0.4205886177001369,0.8922203779651808,-1.3322295834498399,-0.14749473818169095
ACH-000928,0.8721578336479354,-0.4677285749344596,0.8745026088380435,-1.4139930447680047,-0.1588710157434567
ACH-000889,0.8947413684331448,-0.608990201720101,0.9152027152756587,-1.3955416978525537,-0.15765927903856627
ACH-000799,0.8355914147916629,-0.40505414789335775,0.8626441187635372,-1.5118162764396754,-0.15399889349056173
ACH-001623,0.8386996639713651,-0.17866652968534572,0.8606530654777412,-1.3673152811364973,-0.1388132660104831
ACH-000736,0.8675759673927304,-0.5123872357497408,0.8999166362736414,-1.3830138557771907,-0.14633071110830637
ACH-000876,0.851381873034785,-0.5070782063269568,0.8548168603136561,-1.1629503061764697,-0.14368783708478342
ACH-001232,0.8290375067717334,-0.32509099598390256,0.842457443562013,-1.4755412274884792,-0.13726303528193337
ACH-001618,0.8982695749391565,-0.5138775535127437,0.921039664758729,-1.3422358294621737,-0.1366143307109438
ACH-002650,0.8462149541217024,-0.3219888459958989,0.8544119507856286,-1.4034383502217358,-0.14321566389597792
ACH-000235,0.8493605537661507,-0.36973631565156956,0.8631681193292197,-1.4920621469059894,-0.1509912281611237
ACH-000381,0.8685499043012044,-0.4344341862704591,0.9010204613289071,-1.4052232122213961,-0.1426170377813201
ACH-001993,0.8441107733178324,-0.4414531377509068,0.8713615827198904,-1.3335834227935266,-0.14784201007863068
ACH-001301,0.8672577037687561,-0.3898830157775798,0.895930063788137,-1.441915863476836,-0.14360562221402223
ACH-000187,0.8645239008448736,-0.5537897601631125,0.8763879688279209,-1.234771972530215,-0.14466692552633756
ACH-000569,0.8565522445118358,-0.4242866101315555,0.8748420182953608,-1.3619882962587233,-0.14084467854711885
ACH-000668,0.816718444663874,-0.30486591453833445,0.8558663500829916,-1.0723567343082525,-0.13455346082500205
ACH-000924,0.8751722358615938,-0.6828640838943917,0.8866171446435085,-1.4996321887699215,-0.14855450285103716
ACH-001450,0.8886199725175907,-0.5211321241475093,0.9148655387752975,-1.3068822749619655,-0.14619789539883749
ACH-000296,0.838272173778216,-0.3364315522338693,0.8679265506025262,-1.3609122729324747,-0.13706645047992733
ACH-000713,0.8389404018407817,-0.32174072568569345,0.857635596311155,-1.3571830497949333,-0.13846117114718537
ACH-001360,0.8702008576168898,-0.19131067315232936,0.8700835870220542,-1.1833038814720958,-0.13720147970451985
ACH-000273,0.8427636456313454,-0.3564887299024523,0.8450796793473813,-1.5494118585391077,-0.1539244912832377
ACH-001715,0.8551037369924652,-0.39594663674842867,0.8932438165700293,-1.2316091575012944,-0.14149472319148293
ACH-000639,0.8729528649689676,-0.6012576305179245,0.9044249763678722,-1.372142590668426,-0.15713538785847525
ACH-000094,0.8461142020277221,-0.4353241076921975,0.8882315725227203,-1.092056538069874,-0.13772784384475598
ACH-000361,0.8725843822327293,-0.349068947097559,0.9026430767169578,-1.328939724927105,-0.13691877462114607
ACH-000719,0.8681051512882144,-0.37028855625298396,0.871913867407016,-1.5205564707553676,-0.1540546463427168
ACH-001396,0.892709063733703,-0.27700910468426615,0.8771717367194884,-1.168070582592188,-0.13386456440596017
ACH-001848,0.8465388673958064,-0.3767295364260947,0.8306443569456126,-1.4518597004521487,-0.14762751667150634
ACH-000339,0.8511590257241125,-0.43052345221147736,0.8927302364701416,-1.3715630801135217,-0.14837904316171602
ACH-002048,0.8696183159146248,-0.5751435681324298,0.9071387633884378,-1.3833570478571402,-0.15124010694390064
ACH-002486,0.8625047786624015,-0.5712958788784637,0.890435501038325,-1.4169025524366679,-0.14621461709142264
ACH-002711,0.850154329609377,-0.28922170557934124,0.8549106445058093,-1.4740029176600047,-0.1466089749953255
ACH-000215,0.8446019790096665,-0.41645818138346624,0.852084465318457,-1.4843667504128613,-0.14305663889520168
ACH-001001,0.8874197357344764,-0.7114387126952543,0.923598633430343,-1.4475818520773402,-0.14687487907636215
ACH-000407,0.8587687905793968,-0.389151129566628,0.8955482281486555,-1.403770255272161,-0.14082750467571842
ACH-002027,0.8618528718113215,-0.42107014235949586,0.8740783470163974,-1.4111490224327636,-0.14870905231528134
ACH-001278,0.8666883445834609,-0.628471032349672,0.8934886975162074,-1.46744721837231,-0.1504067561259746
ACH-001419,0.8761364428170662,-0.4062814393224016,0.8821728159820172,-1.3224499456562557,-0.143656075172565
ACH-000865,0.8858905637660317,-0.45756955842630065,0.9135168327738535,-1.6512586901049067,-0.15111085038127262
ACH-001523,0.8381798961594307,-0.46766810148882676,0.8392769685376366,-1.3750400150283963,-0.1491127877453639
ACH-000024,0.8854304311499109,-0.4164714360375337,0.876701327120751,-1.5370076425933457,-0.1533619466467719
ACH-000599,0.8605311675504185,-0.31345496365722414,0.8978786908917685,-1.4477478083038078,-0.1394495958293555
ACH-000263,0.8672686891995638,-0.42077219029768737,0.9112354950837732,-1.3092813626765667,-0.13685716170360374
ACH-000303,0.8697137322279271,-0.43131037346682166,0.907333774962598,-1.3239428259159756,-0.14241117876697043
ACH-001551,0.8666390670795513,-0.5730899973378799,0.8886372263697329,-1.4198424504545137,-0.147266695134928
ACH-000793,0.8628377941506032,-0.5438894621340763,0.8987048849655008,-1.3951048278906195,-0.14959201534897693
ACH-002511,0.8186672600891765,-0.21385882713492058,0.8542839279201494,-1.23562341944032,-0.14022977258590702
ACH-000286,0.863238605440362,-0.4825901071501577,0.8996710110084777,-1.3112315684347955,-0.13678994359375893
ACH-000250,0.8514421359695019,-0.3308973354721319,0.8655104911760985,-1.5632996951314302,-0.14600602976991114
ACH-000139,0.8560240022247068,-0.2258414930418987,0.8917611331512234,-1.190008509516454,-0.14014599480024767
ACH-001735,0.8583303149554401,-0.5034556128633969,0.891473081703895,-1.3785445920111956,-0.15059685043931637
ACH-001389,0.8577440068197554,-0.47375923432847694,0.9010666091059986,-1.290934468610212,-0.14701039285641768
ACH-001183,0.8567176537128559,-0.3600416294234679,0.8840321248074074,-1.4782414537343425,-0.14562426168984022
ACH-000551,0.8635659712784342,-0.5543797988491104,0.8713288326845353,-1.2927889772690906,-0.14153884840428746
ACH-001163,0.8766445974592896,-0.5258584179423711,0.9000945285111388,-1.306915298904419,-0.14028369552296227
ACH-000037,0.8568968731697488,-0.27251775813328094,0.891059984667029,-1.6004152982241928,-0.13828899598392624
ACH-000420,0.8525438177447977,-0.33955254717664424,0.8721312085507366,-1.4211003817051011,-0.13863358603740072
ACH-000336,0.8617370539836625,-0.7116687499381131,0.8731769767251454,-1.6069007968401816,-0.15234184345971355
ACH-000486,0.8541950849299349,-0.5041537049197593,0.8891723917201955,-1.5720380048167244,-0.1511077613059179
ACH-001557,0.8421261767750416,-0.3852621410295833,0.8618819361225447,-1.4412128977337713,-0.14012127905393604
ACH-000247,0.8550654449193638,-0.48275846030101516,0.8904362453573104,-1.492724575118623,-0.1407992086790871
ACH-000947,0.89199187203668,-0.7846559254811241,0.8857209845851539,-1.4488614061965486,-0.15721169346294733
ACH-000807,0.860049064072682,-0.4275439196719859,0.8719064242171625,-1.3074237173502685,-0.1420701491173065
ACH-000476,0.8557484248461568,-0.4730367497070217,0.8870585258018177,-1.3184011132652222,-0.14051979381271107
ACH-000525,0.8762940052817952,-0.4512286811961146,0.9008165179269227,-1.4854515344083599,-0.14530862444020895
ACH-000853,0.8564536895040172,-0.5399229759800536,0.8828717315092556,-1.3703903103145663,-0.1496613532743452
ACH-000479,0.8450156589469429,-0.4676673559819167,0.8595403085946512,-1.3829831330977456,-0.13600500630730958
ACH-001664,0.8834404988264422,-0.667022731466008,0.9090792029832305,-1.3990506671038776,-0.15451479277844837
ACH-002705,0.8309106796591881,-0.5191760945646307,0.8645123594167515,-1.4466416066002812,-0.14039371595299951
ACH-001683,0.8742739414909677,-0.46063312121161054,0.8605577926476169,-1.2323921692183248,-0.1473592034608163
ACH-001990,0.8602022323650879,-0.6975892914795607,0.8992169764274177,-1.4209585190522351,-0.15451970363122708
ACH-001647,0.8689463214186396,-0.5133834708182625,0.8800753250813169,-1.375671126052138,-0.14988532622748452
ACH-002043,0.8580456353627921,-0.4426439601390819,0.8776882940953173,-1.4698283410888957,-0.1550200505035702
ACH-001649,0.8373616384989757,-0.37716870383003964,0.8364098518060901,-1.2973683867679804,-0.13707438700649516
ACH-000155,0.8686076562803081,-0.28142081359518706,0.886374496654286,-1.299129300873035,-0.1402825210390724
ACH-000683,0.8656572834347864,-0.3354166255091988,0.884655864117126,-1.3973688624097624,-0.14428063052387136
ACH-000655,0.8596721068612492,-0.3903955643248794,0.8770779525273351,-1.3923316828920618,-0.1414951699734312
ACH-000145,0.848591887479057,-0.2558395588026969,0.8573579653296216,-1.344477202147162,-0.1415652753967059
ACH-001495,0.8891362877655571,-0.30632238674552453,0.8994425050799771,-1.3571603785604387,-0.13636236693876955
ACH-000188,0.8499641247216763,-0.34005427822743606,0.8718297593616721,-1.4031868233823444,-0.14296894746134928
ACH-000146,0.8600038668716444,-0.39490231389239433,0.8947674375330292,-1.4449397402848951,-0.1449193959796595
ACH-000415,0.8462821221843557,-0.3661267084550193,0.8658558551852983,-1.3772788328705776,-0.1503542681970072
ACH-001518,0.8646507041033409,-0.3025032080136161,0.898705629284486,-1.1353816184091334,-0.1360138313520495
ACH-001625,0.8657219405418267,-0.25629637461724314,0.9051410112317735,-1.152609292278422,-0.13491657402091434
ACH-000851,0.872344272102216,-0.5314167199004989,0.8844876480264383,-1.3063208338673873,-0.1451726193753753
ACH-000824,0.8728951129898637,-0.39419131920182365,0.8887243116910183,-1.5506860371360804,-0.14933168321951218
ACH-000983,0.8699601197474732,-0.581295720326626,0.8904771829015043,-1.389375363397206,-0.15104626975916172
ACH-000541,0.8954252899682928,-0.4810220114655567,0.910781460502713,-1.32938524577749,-0.14042254279199456
ACH-002460,0.8375807193762285,-0.41730837511796215,0.8598707862241443,-1.4826693613984652,-0.14708237206264957
ACH-000111,0.8252927303440827,-0.5322851972358839,0.8761974231676728,-1.259615651487755,-0.1438329788087868
ACH-002463,0.8399592220808415,-0.23601098405142384,0.8399423897105344,-1.5425813869747511,-0.14750862136308354
ACH-002928,0.8473681104870688,-0.3406655181232023,0.8550840708293946,-1.387196197372511,-0.13828049373607545
ACH-000618,0.8565914781932921,-0.6101896048283493,0.8647438426211936,-1.441237986063513,-0.15322892061122498
ACH-000470,0.8811614927380026,-0.2802828612465448,0.9110047561983163,-1.1965727506755535,-0.13263160918252997
ACH-002039,0.8583789647204457,-0.36858837399132843,0.9016717404410833,-1.4666628600406664,-0.14065581302881897
ACH-000118,0.8629727580148135,-0.5167841795353991,0.8881124814850652,-1.3443853229561162,-0.1509011478901441
ACH-000614,0.8612524395503129,-0.5357113480454867,0.8849253075898206,-1.4930946101740838,-0.15487017714312937
ACH-001338,0.8759113984202321,-0.5881826426666629,0.9147814307299537,-1.3115398618826404,-0.14161442835422267
ACH-000556,0.8420521035844518,-0.46167173501401976,0.8596936383056322,-1.4754366727460582,-0.14389034203008244
ACH-001804,0.8398917401487366,-0.2680909402567222,0.8486151945277669,-1.3034800802391888,-0.13300745227481556
ACH-001386,0.8655028596645739,-0.45338579738689894,0.8702629678975221,-1.3767782305779543,-0.14662690075919627
ACH-001525,0.8623958659626787,-0.4411388641227328,0.8839078235368548,-1.2498763157045503,-0.1414017184596567
ACH-001539,0.8872875966953312,-0.37895721705110796,0.8887332435188423,-1.2921815499986469,-0.13974300779497045
ACH-000014,0.8589652728561304,-0.47925407423736927,0.8832059307336753,-1.3570389101732057,-0.13808298296268065
ACH-002785,0.8397476740704286,-0.3678580720499636,0.8420123408087771,-1.423095899932152,-0.1386164772320419
ACH-000637,0.8410273198248105,-0.3230681587679461,0.8414153969825308,-1.4469327444565636,-0.13893797415423279
ACH-002693,0.8619865801977251,-0.43271674868668364,0.8933539757798604,-1.3500241585449364,-0.14498368964514438
ACH-000455,0.8559204253056618,-0.4415717934158843,0.8886483911545132,-1.4408962321705459,-0.14517389095531477
ACH-000389,0.8544615600943868,-0.25500230430540133,0.8732156813123831,-1.4439693846191703,-0.14116699111742725
ACH-002710,0.8386004812246434,-0.29264817513002395,0.8327954388132577,-1.4758944785224277,-0.14718788779690598
ACH-000490,0.8666199210430007,-0.40729621101305047,0.8635886595559393,-1.4940537096338797,-0.1452459356721373
ACH-000434,0.874751650796381,-0.28117222056116437,0.8893927101398575,-1.1795094380474265,-0.13950987574493992
ACH-002042,0.8647749964061947,-0.29764577568922457,0.9074893376305351,-1.3972908423497343,-0.14588068627152978
ACH-000597,0.8762729760285343,-0.45634948529040437,0.9016501551905084,-1.458673582944473,-0.15144559740505575
ACH-000756,0.8548099551857196,-0.4092798030095823,0.8775290098324537,-1.593067795007921,-0.14561491781775407
ACH-000396,0.8632401747876199,-0.33837092496037685,0.8989609306964592,-1.3324482861202855,-0.13489166295217703
ACH-000371,0.8858786367268688,-0.561209460954598,0.914730072719965,-1.288420617908441,-0.1484830290587558
ACH-000265,0.8669799293040449,-0.652672762443421,0.9055384775699474,-1.4939125015552919,-0.15236590099234315
ACH-000132,0.8426117328167461,-0.41724816264570314,0.8332271438247577,-1.43673335192998,-0.14657807199903117
ACH-000216,0.8337741106666021,-0.40196150328617136,0.8497420934715783,-1.5377755674328402,-0.14906918538723968
ACH-000855,0.8716220584939663,-0.4707925314870023,0.8957529158696251,-1.6140214760127944,-0.14570396557198356
ACH-000906,0.8739996195902247,-0.5073281236908256,0.9093746976204123,-1.5511610117160302,-0.15643819424261085
ACH-000348,0.854852013692241,-0.3388649848004557,0.8761319230969625,-1.3814804529921962,-0.1419095165657799
ACH-000238,0.8446139060488291,-0.3434630349800574,0.8810898318583413,-1.4386700585277499,-0.14613065052827456
ACH-000237,0.835975591000484,-0.18333309376145526,0.8484365579712841,-1.394612886830904,-0.1451121930825596
ACH-000393,0.8658336780666145,-0.24070864982604243,0.8940469367552157,-1.2841916401565663,-0.138005631619819
ACH-000623,0.8394909288589777,-0.288448576258637,0.8396253098227776,-1.479078157427758,-0.13467543674913937
ACH-000359,0.8681064067660209,-0.22659715625732382,0.8960409673169534,-1.2249311604850293,-0.13694562201208174
ACH-001028,0.9007902605053675,-0.6694952733088301,0.8828724758282409,-1.5374750918650737,-0.15125222311255998
ACH-000621,0.8603563422658486,-0.22666512219288568,0.867796294780091,-1.367482961692465,-0.1396380443902954
ACH-001641,0.8702294197369898,-0.4796620094882543,0.8855780753399677,-1.418611149231906,-0.1413898282762972
ACH-000483,0.860771905419835,-0.37217978340923585,0.8911366495225194,-1.4015919209393495,-0.1444719591257677
ACH-000514,0.8472036428944035,-0.4495085956585829,0.8492322349666174,-1.3694140708962008,-0.14318180850962078
ACH-000936,0.8474274318134308,-0.4845398812867868,0.8562854016717405,-1.3797604569765,-0.14340559253100296
ACH-000716,0.8725071703476228,-0.5421926227012076,0.8999449203950846,-1.3765877477905806,-0.14761941415965213
ACH-000988,0.8742927736580668,-0.3183669498639382,0.8917544342803552,-1.479491993020901,-0.1490155554152902
ACH-000609,0.8449613595318072,-0.3265021482903466,0.8589336886215957,-1.55601282065388,-0.14663767315430193
ACH-001411,0.8466920356882122,-0.34190315064149723,0.8733541246436574,-1.4208830081109511,-0.1432348743601024
ACH-000504,0.8300243123277249,-0.2472853725748877,0.8445854515411125,-1.268221982552146,-0.14031134197554074
ACH-000956,0.8826828179701562,-0.47519491711701317,0.8877432992683345,-1.3941450679469312,-0.13760064315768689
ACH-000652,0.868857810233274,-0.3219909904609979,0.8982984867995027,-1.3975277078972574,-0.139779184665847
ACH-000414,0.8847286190560185,-0.4648620945011947,0.9048053233693831,-1.4901265003289754,-0.1527149880718341
ACH-000472,0.849172545964612,-0.2659561556210372,0.8907853309614369,-1.3853317071669162,-0.14543521294681455
ACH-000007,0.873863400248208,-0.46630431621920426,0.9011038250552655,-1.5542576825590684,-0.1491207576523485
ACH-001850,0.8614862722917933,-0.43389802584959675,0.8887086809923261,-1.3885769510942125,-0.1476614480507477
ACH-000028,0.8558008410445826,-0.5887521431781382,0.8748941206243347,-1.4397129322954916,-0.14931352476042192
ACH-000665,0.8363305773503013,-0.2827689864765877,0.8603344969520139,-1.283004323474456,-0.14365851637869118
ACH-000078,0.8316988058522844,-0.457832036878514,0.8856822799979159,-1.4198369874934882,-0.142018389680287
ACH-002046,0.8501464828730855,-0.28726518009710755,0.8776607542928597,-1.4709294055013689,-0.14092464039063451
ACH-000397,0.8580026352479162,-0.33510321659430753,0.8737768978273327,-1.3182236924901083,-0.14699712101303175
ACH-002925,0.8814028583463223,-0.41487593899952613,0.8812960082172816,-1.4007768172259034,-0.1457799634738603
ACH-000518,0.8498423433744358,-0.4843140170600092,0.8407321121539847,-1.402137817148553,-0.15680878395797185
ACH-001566,0.8863371999957315,-0.3677884368227982,0.8819048611472932,-1.5433401838187704,-0.14148483812804555
ACH-000252,0.8668700749959669,-0.3617408153909379,0.8952207277951038,-1.2870100982932282,-0.13756577116941138
ACH-001605,0.8559113230915639,-0.42322908887513905,0.8560710378039614,-1.3517097435625074,-0.14773752279806288
ACH-002522,0.8085898536050103,-0.49413347766044086,0.8474555455486003,-1.2860048176825956,-0.1283111306570912
ACH-000277,0.8537220836662965,-0.4797473094527293,0.8465050502043155,-1.2958600797393176,-0.14932224472939645
ACH-001239,0.8546194364285672,-0.5549839189998695,0.8599668033732536,-1.3957821523776868,-0.1506646736957903
ACH-001970,0.881277938304565,-0.4078552300361622,0.9050368065738253,-1.6332332550813977,-0.1465473358835209
ACH-000537,0.8494804518966819,-0.4796505430114706,0.8480740746254214,-1.449762025736123,-0.14569613578680116
ACH-002660,0.8731264347757307,-0.41156725002838473,0.8757240362929938,-1.371711520358875,-0.13957134086103168
ACH-000724,0.8290582221555426,-0.31918900832131536,0.866454287649515,-1.3874340580953872,-0.14260150274206196
ACH-000522,0.872981427089068,-0.5158556274084349,0.9055295457421232,-1.332583921247841,-0.14296289498326514
ACH-001549,0.8637172563541301,-0.410342604396124,0.8481269212733809,-1.4072371266963315,-0.14499598622812868
ACH-000706,0.8583353368666662,-0.5732385771901256,0.8572634368184829,-1.451327359980362,-0.14727179660605338
ACH-000548,0.8077810120281049,-0.2689255851543691,0.8418203065105582,-1.2405394077473129,-0.14410898152748475
ACH-001839,0.8794066486338203,-0.4753337390727886,0.8785077892981816,-1.3177215156843196,-0.1379473181481716
ACH-001799,0.8450222502054273,-0.20713150108406853,0.874012846945687,-1.4433268130747254,-0.13928598617331234
ACH-000425,0.8874115751287336,-0.34980169583162024,0.912977201509479,-1.3902237483354234,-0.1468876781838317
ACH-000375,0.8695671551940057,-0.519230173071022,0.9115935125157237,-1.3852462339376164,-0.1396254520248184
ACH-000753,0.852087137692645,-0.5388973189128682,0.9032482080520428,-1.4687805182855052,-0.154946884341963
ACH-000735,0.8528049571285716,-0.3708998045139179,0.8539162343413894,-1.4660510791434023,-0.14340885770097567
ACH-000654,0.8970592943335892,-0.44932601927466603,0.9320451652760305,-1.313904781291064,-0.1409968945561611
ACH-001067,0.8860569145754069,-0.5076776636094957,0.9229756384396097,-1.3620915317277655,-0.1448148594995995
ACH-001394,0.8615546958322531,-0.23806156668792844,0.8933115495976955,-1.261868659539505,-0.13136712967488035
ACH-000404,0.8880003942200312,-0.43681973677143227,0.8968202692946089,-1.513024465092698,-0.14433593096680541
ACH-000882,0.8866538942724475,-0.5244979070411734,0.8882352941176471,-1.5060546217813864,-0.1489463177529811
ACH-001509,0.8511376826014002,-0.307410102240542,0.8709760254854821,-1.323624025419554,-0.13682163051249566
ACH-000210,0.8651610558317259,-0.47144856862654516,0.864927689410574,-1.410134106054688,-0.1398184976686298
ACH-000604,0.8892000032642423,-0.45638143499912454,0.9192093843737672,-1.3267982401786578,-0.14102143712327575
ACH-000090,0.8697416666091242,-0.3551261445750228,0.8897477502958667,-1.3765638550138812,-0.14189977533666281
ACH-000195,0.8499324239070597,-0.42529074717444476,0.8914827578507046,-1.363045469066389,-0.1493470158208103
ACH-001791,0.8729710693971634,-0.2894038254826285,0.8815795937506977,-1.4921820839650117,-0.14648495697699915
ACH-001650,0.8684748895022596,-0.37703923739111217,0.8563315494488317,-1.5027978456302407,-0.14423699535333068
ACH-000605,0.8690913291053025,-0.4460958321156531,0.8744393417242893,-1.4439675962768415,-0.14546131125651132
ACH-000458,0.8454111344560236,-0.3823569555799589,0.8903573475448637,-1.4459381475645687,-0.14599079840288104
ACH-002084,0.868282801397849,-0.3224570259025893,0.871330321322506,-1.3831019407633325,-0.1334564433164218
ACH-000004,0.8712532618882765,-0.4169091729709002,0.918450179008716,-1.3674207398070906,-0.14415435198445886
ACH-000251,0.8682711882281379,-0.3899738073097768,0.9059627393915937,-1.4048042930175213,-0.1428260614572379
ACH-001194,0.8476659725966859,-0.25117836145272526,0.882969981615321,-1.2746010743833565,-0.13358708580496764
ACH-002055,0.8707058735645967,-0.5302021645500214,0.9130881050382952,-1.3880077268633109,-0.14315985349044588
ACH-001443,0.8606416495973996,-0.2991475663385614,0.8949557502363211,-1.4644228358979325,-0.14104866192101323
ACH-000688,0.8604420286261495,-0.23249857260476406,0.8935728055615514,-1.0708693841937078,-0.13455226287659797
ACH-000405,0.8692451251366117,-0.511295501083426,0.8996784541983313,-1.4028172235965721,-0.15173790704769363
ACH-000821,0.8654466770327284,-0.3899932501511698,0.881616809699965,-1.3067320113709893,-0.14192974649921208
ACH-001677,0.8682385458051662,-0.4198087194757125,0.8840805055414549,-1.3507858626460085,-0.1483725446170924
ACH-002526,0.8732783475903303,-0.36541177443895895,0.86895073352636,-1.2634828558103308,-0.13518076626082148
ACH-001627,0.8564455288982743,-0.6755444260271738,0.8686068581551311,-1.31691236201307,-0.1560263599847774
ACH-001036,0.8754826527492766,-0.47205413560846604,0.912159939263571,-1.3355640469915357,-0.14529884273239743
ACH-000547,0.835452684494033,-0.44136927565932155,0.8733853860410417,-1.4289917755833728,-0.143144713354075
ACH-000826,0.8529248552591023,-0.36860680052458233,0.8918392866446845,-1.336539068640606,-0.14252135891718065
ACH-001986,0.878021228874232,-0.597801151580271,0.8825829357429419,-1.5657373575512188,-0.15485167890848373
ACH-000018,0.855307438266587,-0.30658964148322787,0.8890227836041414,-1.4344770191165643,-0.14269957847325662
ACH-000721,0.8876554516926667,-0.5066419487786944,0.9125365646701549,-1.5119415605589324,-0.14810158787709524
ACH-000092,0.8516169612540716,-0.307982833208308,0.8719064242171625,-1.3532664442058244,-0.1389259238846324
ACH-001099,0.879476327652087,-0.5904890245066887,0.8938772320265572,-1.5725366572879174,-0.15321416306168292
ACH-000648,0.8744936501071237,-0.39132004328358344,0.8938727661126453,-1.5055851526409367,-0.14744585797322535
